2010040,2
2110204,3
2110596,3
2311001,2
2311005,3
2311009,3
2311013,3
2311017,3
2311021,3
2311025,3
2311029,2
2311033,3
2311037,2
2311045,3
2311049,3
2311053,1
2311057,1
2311061,3
2311065,3
2311069,1
2311073,3
2311077,2
2311081,3
2311085,2
2311089,2
2311093,3
2311097,2
2311101,3
2311105,3
2311109,1
2311113,3
2311117,3
2311121,2
2311129,3
2311133,3
2311137,2
2311145,1
2311149,3
2311153,2
2311157,2
2311161,3
2311165,2
2311173,2
2311177,3
2311181,3
2311185,1
2311189,1
2311193,1
2311197,1
2311201,3
2311209,3
2311213,1
2311217,3
2311221,3
2311225,3
2311229,2
2311233,2
