1810415,1
1910703,2
2010139,2
2010545,2
2010578,2
2110730,2
2210060,1
2210112,3
2210251,2
2210626,2
2313003,2
2313007,3
2313015,2
2313019,2
2313023,1
2313027,3
2313031,1
2313043,2
2313047,3
2313051,1
2313055,3
2313059,2
2313067,1
2313071,2
2313075,2
2313079,3
2313083,3
2313087,3
2313095,1
2313099,-
2313103,3
2313107,1
2313111,3
2313115,2
2313119,3
2313127,1
2313135,3
2313139,1
2313143,2
2313147,2
2313151,-
2313155,2
2313159,3
2313163,2
2313167,2
2313171,3
2313175,2
2313179,2
2313183,3
2313187,2
2313191,3
2313195,1
2313199,1
2313203,2
2313207,1
2313215,3
2313219,2
2313223,2
2313227,2
